num,index,date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
75,75,20160425,25700,25700,25420,25620,4597850,9.35,1.25,14.08,1.002447381,1.012889637,1.038745964,1.040600104,1.000226378,1.000409818,1.000952987,1.00414074,25768,6686140,-0.005743558,-0.312331181,25764,7618805,-0.005589194,-0.39651297,25730,9645177.5,-0.004275165,-0.523300634,24574.33333,10334099.17,0.042551171,-0.555079749,,,,,0.00390625,0.00312256,-0.007806401,0.00078125,-0.199190107
76,76,20160426,25700,26100,25660,25920,8345050,9.35,1.25,14.08,1.000002852,1.008674284,1.035733688,1.038028716,1.000081473,1.000441471,1.001013321,1.004241342,25800,6907490,0.004651163,0.208116117,25824,7849845,0.003717472,0.063084685,25732,9759385,0.007306078,-0.144920505,24627.33333,10346184.17,0.052489104,-0.193417605,,,,,0.00312256,0.006944444,-0.010030864,0.011709602,0.814989615
77,77,20160427,25880,26000,25720,26000,8297300,9.35,1.25,14.08,0.996481456,1.004085871,1.031371043,1.034070784,1.000199135,1.000622559,1.001161226,1.004430934,25804,6847230,0.007595722,0.211774688,25874,8009305,0.004869753,0.035957552,25742,9743115,0.010022531,-0.148393507,24669,10254275,0.053954356,-0.190844794,,,,,-0.00154321,0,-0.010769231,0.00308642,-0.005721955
78,78,20160428,26000,26000,25220,25300,14653450,9.35,1.25,14.08,0.997283385,1.003726872,1.031169927,1.034086035,1.000497738,1.00105262,1.001566528,1.00488825,25688,8327030,-0.015104329,0.759745071,25804,7798015,-0.019531856,0.879125649,25699,9806775,-0.015525896,0.494217008,24709,10235239.17,0.02391841,0.431666594,,,,,0,0.027667984,-0.003162055,-0.026923077,0.766050402
79,79,20160429,25200,25340,24840,24900,16253900,9.35,1.25,14.08,0.998316581,1.003007887,1.030843422,1.033964868,1.00056102,1.001177056,1.001672852,1.005024364,25548,10429510,-0.025364021,0.55845289,25694,8740410,-0.030902156,0.859626722,25632,9662932.5,-0.028558052,0.68208771,24740.66667,10141985,0.006440139,0.602634987,,,,,-0.003952569,0.017670683,-0.002409639,-0.015810277,0.109220013
80,80,20160502,24940,25240,24900,25000,7027600,9.35,1.25,14.08,0.988551617,0.989420944,1.016730981,1.019876514,0.999773797,1.00044592,1.000911883,1.004253501,25424,10915460,-0.016677155,-0.356179217,25596,8800800,-0.023284888,-0.201481683,25603,9336422.5,-0.023551928,-0.24729199,24769.66667,10042462.5,0.009299008,-0.300211477,,,,,0.001606426,0.0096,-0.004,0.004016064,-0.567636075
81,81,20160503,25340,25400,25120,25220,7903300,9.35,1.25,14.08,1.001542415,1.001326393,1.028740422,1.032218942,1.000606072,1.001453087,1.001948976,1.005289322,25284,10827110,-0.002531245,-0.270045284,25542,8867300,-0.012606687,-0.108714039,25559,9261472.5,-0.01326343,-0.146647577,24804.66667,10035560.83,0.016744161,-0.21247052,,,,,0.0136,0.007137193,-0.003965107,0.0088,0.124608686
82,82,20160504,25440,25800,25240,25800,14702750,9.35,1.25,14.08,0.996634643,0.995000389,1.021797394,1.025585815,1.000904282,1.001966637,1.002536874,1.005857696,25244,12108200,0.022025036,0.214280405,25524,9477715,0.010813352,0.551296911,25589,9405812.5,0.008245731,0.563155761,24852.66667,10135184.17,0.038117975,0.450664315,,,,,0.008723236,0,-0.021705426,0.022997621,0.860330495
83,83,20160509,25800,26000,25700,25980,15644700,9.35,1.25,14.08,0.995513279,0.991789099,1.018133483,1.021862527,1.000994395,1.002253781,1.00289299,1.006173676,25380,12306450,0.023640662,0.271260193,25534,10316740,0.017466907,0.516438332,25603,9727462.5,0.014724837,0.608302268,24900.33333,10189296.67,0.043359527,0.53540529,,,,,0,0.000769823,-0.010777521,0.006976744,0.064066246
84,84,20160510,25980,26000,25760,25920,8559550,9.35,1.25,14.08,1.007481674,1.003622577,1.030032217,1.03373072,1.000280191,1.001606444,1.00230493,1.005539005,25584,10767580,0.013133208,-0.20506279,25566,10598545,0.013846515,-0.192384426,25630,9508452.5,0.011314865,-0.099795682,24944.33333,10175210.83,0.03911376,-0.158784015,,,,,0,0.00308642,-0.00617284,-0.002309469,-0.452878611
85,85,20160511,25920,25980,25740,25840,8834400,9.35,1.25,14.08,1.008851149,1.008445739,1.034063597,1.038738359,1.000469789,1.002106197,1.002916948,1.00607561,25752,11128940,0.00341721,-0.206177767,25588,11022200,0.009848366,-0.19849032,25676,9320502.5,0.006387288,-0.052154109,24998.33333,10068065.83,0.033668911,-0.122532555,,,,,0,0.005417957,-0.003869969,-0.00308642,0.032110333
86,86,20160512,25840,25840,25500,25620,7615100,9.35,1.25,14.08,1.008583182,1.009151958,1.033236038,1.039951635,0.999738028,1.001370811,1.00224366,1.00535365,25832,11071300,-0.008206875,-0.312176529,25558,10949205,0.002425855,-0.304506583,25691,9399525,-0.002763614,-0.18984204,25048.66667,9981457.5,0.022808932,-0.237075347,,,,,0,0.008587041,-0.004683841,-0.008513932,-0.138017296
87,87,20160513,25620,25620,25020,25060,12284900,9.35,1.25,14.08,1.004692763,1.007405687,1.030165749,1.038531281,0.9999458,1.001481481,1.002426186,1.005495884,25684,10587730,-0.024295281,0.160295927,25464,11347965,-0.015865536,0.082564143,25669,9678635,-0.023725116,0.269280224,25081.66667,10033584.17,-0.000863845,0.224378028,,,,,0,0.022346369,-0.001596169,-0.021857923,0.613228979
88,88,20160516,25060,25260,24940,24960,11720150,9.35,1.25,14.08,0.997798071,1.002667292,1.024249278,1.033704044,0.999972898,1.001279981,1.002358215,1.00537094,25480,9802820,-0.020408163,0.195589636,25430,11054635,-0.018482108,0.06020235,25617,9426325,-0.025647031,0.243342448,25108.33333,10078585.83,-0.005907733,0.162876439,,,,,0,0.012019231,-0.000801282,-0.003990423,-0.04597107
89,89,20160517,24980,25300,24980,25280,9183550,9.35,1.25,14.08,0.991167169,0.994767819,1.014414924,1.025284826,0.999719941,1.000868275,1.002083524,1.005019725,25352,9927620,-0.002840013,-0.074949484,25468,10347600,-0.007381812,-0.112494685,25581,9544005,-0.011766545,-0.037767688,25134.66667,10026593.33,0.005782187,-0.084080735,,,,,0.000801282,0.000791139,-0.011867089,0.012820513,-0.216430677
90,90,20160518,25280,25420,25100,25360,9169600,9.35,1.25,14.08,0.979562772,0.978303002,0.995707973,1.007325108,0.999503005,1.000298435,1.00161941,1.004491499,25256,9994660,0.004117833,-0.082550082,25504,10561800,-0.005646173,-0.131814653,25550,9681300,-0.007436399,-0.052854472,25161.66667,9994019.167,0.007882361,-0.082491253,,,,,0,0.002365931,-0.010252366,0.003164557,-0.00151902
91,91,20160519,25360,25540,25320,25400,10012450,9.35,1.25,14.08,0.980349443,0.973446212,0.98834981,1.000740693,0.998490355,0.998835724,1.000233936,1.003025437,25212,10474130,0.007456767,-0.044078124,25522,10772715,-0.00478019,-0.070573203,25532,9820007.5,-0.005169983,0.019596981,25188.33333,10013516.67,0.008403361,-0.000106523,,,,,0,0.005511811,-0.003149606,0.001577287,0.091917859
92,92,20160520,25400,25600,25380,25380,7960550,9.35,1.25,14.08,0.993908123,0.982421187,0.995555063,1.008889302,0.99993671,1.000031648,1.001495671,1.004226082,25276,9609260,0.004114575,-0.171575126,25480,10098495,-0.003924647,-0.21170927,25502,9788105,-0.004783939,-0.18671183,25219.66667,10000443.33,0.006357472,-0.20398029,,,,,0,0.008668243,0,-0.000787402,-0.204934856
93,93,20160523,25380,25720,25380,25720,8112550,9.35,1.25,14.08,1.00578435,0.991897588,1.00320925,1.017811328,0.999782951,0.999577293,1.001077596,1.003750255,25428,8887740,0.011483404,-0.087220148,25454,9345280,0.010450224,-0.13190937,25494,9831010,0.008864831,-0.174799944,25254.66667,10012590.83,0.018425638,-0.189765153,,,,,0,0,-0.013219285,0.013396375,0.019094158
94,94,20160524,25720,25780,25360,25420,10434600,9.35,1.25,14.08,1.00340253,0.988263049,0.997377424,1.012967206,1.000958591,1.000718771,1.002279658,1.004899207,25456,9137950,-0.001414205,0.141897253,25404,9532785,0.000629822,0.09460142,25485,10065665,-0.00255052,0.036652819,25287.66667,10069430.83,0.005233118,0.036265125,,,,,0,0.014162077,-0.002360346,-0.011664075,0.286229361
95,95,20160525,25660,25960,25480,25900,11862750,9.35,1.25,14.08,1.004166256,0.991614889,0.998687426,1.015346534,1.000714344,1.000488175,1.00213173,1.004688911,25564,9676580,0.013143483,0.225923828,25410,9835620,0.019283747,0.206100886,25499,10428910,0.015726107,0.137487043,25326.33333,10155780.83,0.022650996,0.168078575,,,,,0.009441385,0.002316602,-0.016216216,0.018882769,0.13686677
96,96,20160526,25980,26060,25900,25920,12653650,9.35,1.25,14.08,0.99965125,0.990621395,0.995744557,1.01336728,1.000361549,1.000442934,1.002172468,1.004661718,25668,10204820,0.009817672,0.239967976,25440,10339475,0.018867925,0.223819391,25499,10644340,0.016510451,0.188767927,25367.66667,10218888.33,0.021773123,0.238260913,,,,,0.003088803,0.005401235,-0.000771605,0.000772201,0.066670882
97,97,20160527,26000,26020,25460,25640,13744550,9.35,1.25,14.08,1.00295281,0.996377771,0.999992252,1.018703598,0.999638451,0.999676853,1.001456373,1.003859952,25720,11361620,-0.00311042,0.209735055,25498,10485440,0.005569064,0.310822436,25481,10916702.5,0.006239943,0.259038615,25402.33333,10207397.5,0.009356096,0.346528339,,,,,0.00308642,0.014820593,-0.007020281,-0.010802469,0.086212279
98,98,20160530,25940,25940,25480,25600,10315350,9.35,1.25,14.08,1.003398492,0.997676131,1.000025762,1.019423584,0.999159383,0.999186477,1.000967403,1.003289766,25696,11802180,-0.00373599,-0.125979268,25562,10344960,0.001486582,-0.002862263,25496,10699797.5,0.004079071,-0.035930353,25430,10182343.33,0.006685018,0.013062481,,,,,0.011700468,0.01328125,-0.0046875,-0.001560062,-0.249495254
99,99,20160531,25600,26000,25360,25840,62527700,9.35,1.25,14.08,1.009519227,1.00698381,1.008544254,1.028754169,0.999312845,0.999073467,1.000826287,1.003090271,25780,22220800,0.002327386,1.813926591,25618,15679375,0.008665782,2.987894926,25543,13013487.5,0.011627452,3.804838057,25454,11041979.17,0.015164611,4.662725772,,,,,0,0.00619195,-0.018575851,0.009375,5.061616911
100,100,20160601,25960,26820,25900,26660,23504000,9.35,1.25,14.08,1.008682984,1.008552198,1.010189042,1.03095852,1.001021589,1.000777303,1.002587395,1.004823333,25932,24549050,0.028073423,-0.042569875,25748,17112815,0.035420227,0.373473622,25626,13837307.5,0.040349645,0.698596349,25493.33333,11265804.17,0.045763598,1.08631356,,,,,0.004643963,0.0060015,-0.028507127,0.031733746,-0.624102598
101,101,20160602,27000,27440,26920,27300,23806950,9.35,1.25,14.08,1.006465287,1.00998464,1.011101502,1.032476447,1.000822643,1.000598769,1.002409973,1.004615414,26208,26779710,0.041666667,-0.111007924,25938,18492265,0.052509831,0.287400435,25730,14632490,0.061018267,0.626992398,25540.66667,11553106.67,0.06888361,1.060653527,,,,,0.012753188,0.005128205,-0.013919414,0.024006002,0.012889295
102,102,20160603,27400,27580,27280,27540,17066200,9.35,1.25,14.08,1.00401644,1.009859879,1.010846595,1.032690264,1.001192865,1.0012743,1.003038963,1.00525698,26588,27444040,0.035805627,-0.378145492,26154,19402830,0.052993806,-0.120427278,25817,14750662.5,0.06673897,0.156978542,25602.33333,11657375,0.075683206,0.463983101,,,,,0.003663004,0.001452433,-0.009440813,0.008791209,-0.283142108
103,103,20160607,27720,28040,27600,27960,23142150,9.35,1.25,14.08,1.005140015,1.013723558,1.01504731,1.037334928,1.001210249,1.001805156,1.003535829,1.005753981,27060,30009400,0.033259424,-0.228836631,26378,20905790,0.059974221,0.106973236,25916,15125535,0.078870196,0.530005385,25670.33333,11890260.83,0.08919505,0.946311382,,,,,0.006535948,0.00286123,-0.012875536,0.015250545,0.35602243
104,104,20160608,28380,28380,27780,28120,18808100,9.35,1.25,14.08,1.002443461,1.012327835,1.01352512,1.035734941,0.99725369,0.997729147,0.999285621,1.00144394,27516,21265480,0.021950865,-0.115557232,26648,21743140,0.055238667,-0.134986943,26026,15637962.5,0.080458004,0.202720623,25730.66667,11967445.83,0.092859364,0.571605191,,,,,0.015021459,0.009246088,-0.012091038,0.005722461,-0.187279488
105,105,20160609,28160,28600,28120,28600,25768750,9.35,1.25,14.08,1.002553745,1.01381218,1.014707045,1.036817448,0.998436413,0.998574047,0.999947198,1.002074616,27904,21718430,0.024942661,0.186492302,26918,23133740,0.062486069,0.113903329,26164,16484680,0.09310503,0.563193826,25791,12174237.5,0.108913962,1.116662337,,,,,0.001422475,0,-0.016783217,0.017069701,0.370087888
106,106,20160610,28480,28500,28080,28120,14484050,9.35,1.25,14.08,1.003398552,1.016170353,1.016812356,1.0387411,0.999376181,0.999265512,1.000496296,1.002608408,28068,19853850,0.001852644,-0.270466433,27138,23316780,0.036185423,-0.378814313,26289,16828127.5,0.069648903,-0.139295207,25841.33333,12234676.67,0.088179145,0.183852291,,,,,-0.004195804,0.013513514,-0.001422475,-0.016783217,-0.437921902
107,107,20160613,27920,27920,27240,27420,15248300,9.35,1.25,14.08,0.989133317,1.000698407,1.000645629,1.021754171,1.000009045,0.999550241,1.000653134,1.002735117,28044,19490270,-0.022250749,-0.217645523,27316,23467155,0.003807292,-0.35022801,26407,16976297.5,0.038361041,-0.101788832,25880.66667,12344808.33,0.059478118,0.235199412,,,,,-0.007112376,0.018234865,-0.006564551,-0.024893314,0.052764938
108,108,20160614,27420,27720,27380,27600,12273050,9.35,1.25,14.08,0.988662926,0.997468683,0.996816767,1.017053388,1.000642482,0.999735556,1.000707379,1.002776801,27972,17316450,-0.013299013,-0.291249072,27516,23662925,0.003052769,-0.481338423,26539,17003942.5,0.039978899,-0.278223271,25922,12426979.17,0.06473266,-0.012386692,,,,,0,0.004347826,-0.007971014,0.006564551,-0.195120112
109,109,20160615,27700,28320,27660,28260,15334450,9.35,1.25,14.08,0.993762665,1.000037387,0.999215058,1.018893926,0.999936673,0.999342241,1.000201343,1.002227575,28000,16621720,0.009285714,-0.077445054,27758,18943600,0.018084876,-0.190520809,26688,17311487.5,0.058902878,-0.114203791,25972,12476829.17,0.088094871,0.22903422,,,,,0.003623188,0.002123142,-0.021231423,0.023913043,0.249440848
110,110,20160616,28260,28340,27900,28180,14621550,9.35,1.25,14.08,0.980111069,0.979547928,0.978834015,0.997356022,1.000443174,1.000108496,1.000912402,1.002892217,27916,14392280,0.009456942,0.015930068,27910,18055355,0.009673952,-0.190182082,26829,17584085,0.050355958,-0.168478201,26017.33333,12532760,0.083124071,0.166666401,,,,,0,0.005677786,-0.009936125,-0.002830856,-0.046490093
111,111,20160617,28200,28700,28200,28520,16419700,9.35,1.25,14.08,0.9860501,0.977583638,0.977151646,0.995065764,1.000090436,0.9997785,1.000582848,1.002527813,27996,14779410,0.01871696,0.110984809,28032,17316630,0.017408676,-0.051795875,26985,17904447.5,0.056883454,-0.082926184,26070.33333,12655446.67,0.093963765,0.297441365,,,,,0.000709723,0.00631136,-0.011220196,0.012065295,0.122979438
112,112,20160620,28540,28960,28520,28620,13515800,9.35,1.25,14.08,1.002645805,0.991825854,0.991736146,1.009590479,0.999330674,0.99892409,0.999640352,1.00154142,28236,14432910,0.01359966,-0.063542972,28140,16961590,0.017057569,-0.203152535,27147,18182210,0.054260139,-0.256647019,26124.33333,12711650,0.095530348,0.063260867,,,,,0.000701262,0.011879804,-0.00349406,0.003506311,-0.176854632
113,113,20160621,28640,28980,28520,28960,10020550,9.35,1.25,14.08,1.003345694,0.991424813,0.991180291,1.00875914,0.999357675,0.998781643,0.999416445,1.001294315,28508,13982410,0.015855199,-0.283346004,28240,15649430,0.025495751,-0.359685944,27309,18277610,0.06045626,-0.451758189,26180.66667,12714144.17,0.106159762,-0.21185808,,,,,0.000698812,0.000690608,-0.01519337,0.011879804,-0.258604744
114,114,20160622,28920,29000,28620,28900,8948250,9.35,1.25,14.08,1.004703934,0.990858541,0.990602045,1.007912399,0.999945719,0.999439381,0.999966074,1.001808204,28636,12705170,0.009219165,-0.295700097,28318,14663445,0.020552299,-0.389758,27483,18203292.5,0.051559146,-0.508426841,26235,12680952.5,0.101581856,-0.294355057,,,,,-0.001381215,0.003460208,-0.009688581,-0.002071823,-0.107010094
115,115,20160623,28880,28900,28540,28600,11256300,9.35,1.25,14.08,0.992272361,0.979081158,0.978222793,0.994987046,1.000461417,0.99993218,1.000367139,1.002187205,28720,12032120,-0.004178273,-0.064479078,28318,13212200,0.00995833,-0.14803742,27618,18172970,0.035556521,-0.38060207,26282.33333,12749019.17,0.088183444,-0.11708502,,,,,-0.000692042,0.01048951,-0.002097902,-0.010380623,0.257933115
116,116,20160624,28900,28900,27200,28000,20552600,9.35,1.25,14.08,0.953849202,0.93520295,0.932294465,0.947712211,1.002604284,1.002509098,1.002940602,1.004764039,28616,12858700,-0.021526419,0.598341979,28306,13819055,-0.010810429,0.487265229,27722,18567917.5,0.010028136,0.106887727,26317.66667,12990547.5,0.063924107,0.582119614,,,,,0.01048951,0.032142857,-0.028571429,-0.020979021,0.825875288
117,117,20160627,28000,28100,27700,27960,11839000,9.35,1.25,14.08,0.966901686,0.939537863,0.934538644,0.949163605,1.002367227,1.002940385,1.00344688,1.005250593,28484,12523340,-0.018396293,-0.054645167,28360,13478125,-0.014104372,-0.121613726,27838,18472640,0.004382499,-0.359106224,26353.66667,13044152.5,0.060952935,-0.092390249,,,,,0,0.005007153,-0.009298999,-0.001428571,-0.423965824
118,118,20160628,27800,28080,27580,27980,10718950,9.35,1.25,14.08,0.99224026,0.958019601,0.951387078,0.965700618,1.001038281,1.002201001,1.002787909,1.004568692,28288,12663020,-0.010888009,-0.153523409,28398,13322715,-0.014719346,-0.195438017,27957,18492820,0.000822692,-0.420372339,26384,12999797.5,0.060491207,-0.175452541,,,,,-0.005722461,0.003573981,-0.014295926,0.000715308,-0.094606808
119,119,20160629,28160,28240,27820,27920,10527050,9.35,1.25,14.08,1.01374707,0.975417984,0.967084607,0.981346924,1.000523315,1.002171266,1.002857059,1.00461168,28092,12978780,-0.00612274,-0.188902963,28364,12841975,-0.015653645,-0.180262382,28061,15892787.5,-0.005024767,-0.337620918,26412,12856402.5,0.05709526,-0.181182294,25161.16667,11894137.5,0.109646479,-0.114937926,0.006433167,0.011461318,-0.003581662,-0.002144389,-0.017902873
120,120,20160630,28160,28900,27940,28500,13671700,9.35,1.25,14.08,1.023003181,0.984792495,0.97497211,0.989011992,1.000432795,1.002654497,1.003373063,1.005107215,28072,13461860,0.015246509,0.015587742,28396,12746990,0.003662488,0.0725434,28153,15401172.5,0.012325507,-0.112294859,26460.66667,12858300.83,0.077070369,0.063258682,25197.83333,11880177.08,0.131049627,0.150799344,0.008595989,0.014035088,-0.019649123,0.020773639,0.298720914
121,121,20160701,28540,29580,28540,29320,14393600,9.35,1.25,14.08,1.025369764,0.999400458,0.988518152,1.002443761,1.000504827,1.002800994,1.003561921,1.005282598,28336,12230060,0.034726143,0.176903466,28476,12544380,0.029638994,0.147414221,28254,14930505,0.037729171,-0.035960271,26514.33333,12941489.17,0.105816979,0.112205853,25240.83333,11910122.92,0.161609825,0.208518174,0.001403509,0.008867667,-0.026603001,0.02877193,0.052802504
122,122,20160704,29280,29480,29020,29320,7995000,9.35,1.25,14.08,1.018974279,1.006057726,0.994318625,1.008131818,1.000892286,1.003270454,1.004054342,1.005773803,28608,11461260,0.024888143,-0.302432717,28546,11992300,0.027114132,-0.333322215,28343,14476945,0.034470592,-0.4477426,26583,12877806.67,0.102960539,-0.379164464,25289.33333,11823934.58,0.159382085,-0.323829141,-0.001364256,0.005457026,-0.010231924,0,-0.444544798
123,123,20160705,29320,29500,29240,29380,7870350,9.35,1.25,14.08,1.015700331,1.013645626,1.000967612,1.014679497,1.00079285,1.003439499,1.004232519,1.005948709,28888,10891540,0.017031293,-0.277388689,28588,11777280,0.027703932,-0.331734492,28414,13713355,0.033997325,-0.426081364,26644.33333,12855450.83,0.102673489,-0.387781098,25340.33333,11771859.17,0.159416477,-0.331426762,0,0.004084411,-0.004765146,0.002046385,-0.015590994
124,124,20160706,28940,29040,28240,28420,16749150,9.35,1.25,14.08,1.000528352,1.00443897,0.990812308,1.004067856,1.000090074,1.002697974,1.00369126,1.005398027,28988,12135960,-0.019594315,0.380125676,28540,12557370,-0.004204625,0.333810344,28429,13610407.5,-0.000316578,0.230613411,26695,12918940.83,0.064618842,0.296480123,25382,11804034.17,0.11969112,0.418934388,-0.014976174,0.021815623,-0.006333568,-0.032675289,1.128132802
